text,sentiment
RT @SwampGreen: Germany steps up to help rebuild power grid in Puerto Rico's emergency relief centers https://t.co/5IUpECmQS1,positive
"RT @Chat_Atkins: Nachdenken: Sachsen und Bayern - dort, wo die Union am lautesten der #AfD nachkläffte, gab es die dicksten Erfolge für die…",neutral
HÖR AUF DICH IN MEINE TIMELINE ZU KAUFEN DU PLEB https://t.co/KL6io4L6RP,negative
RT @AlternativeNds: #BesserFuerNiedersachsen: #AfD!,negative
Unsere #LtwNds-Spitzenkandidatin @Dana_Guth_AfD setzt sich für die Landwirtschaft i… ,negative
"Damit Iris Berben nicht in die Vergessenheit gerät. Diese Gutmenschin, diese feine Frau, diese Merkel-Claquerin... https://t.co/G0d3XIiBpi",negative
"RT @sufloese: „Heimat weist in die Zukunft, nicht in die Vergangenheit. Heimat ist der Ort, den wir als Gesellschaft erst schaffe… ",negative
RT @Woelfe66: „Eigentlich ist Angela Merkel abgewählt worden. Alle spüren das. Nur Angela Merkel nicht.“,negative
https://t.co/FwaXngssRE,negative
Die Wut der Völkischen auf Angela Merkel https://t.co/YRZYigUQUy,negative
"Ich nenne meine politischen Gegner durchweg Nazi oder scheiß Faschist, warum wählen die dann nicht meine Parteien… https://t.co/IN98u2mKZ4
Wo ordnest Du dich politisch ein?
#CDU #AfD #CSU #Linke #SPD #Grüne #FDP

Teilnehmen und teilen!
RT @JoanaCotar: Sollte ein #Bundespräsident nicht für alle Deutschen da sein? Erst recht am Tag der Deutschen Einheit? Beschämend! 

https:…
RT @karina_vogel_de: 3-4 Reihen systemkonforme, handverlesene Klatschhasen... in einer Noch-CDU Hochburg. Wen wunderts? https://t.co/F7hGUm…
RT @PatriotBlume: Am #TagderDeutschenEinheit ,stehen wir Patrioten auf,für Einigkeit und Recht und Freiheit.#AfD #Mutbürger… 
Wählt das Richtige: #AfD #Niedersachsen17
und #FPOE #RadikalFeminin #DefendEuropa 
#Orban #Catalonia #FreeNikolai… https://t.co/0iCs1I9COq
RT @SteinbachErika: Peinliche Überheblichkeit.
Ehem.DDR-Bürger haben Gespür für die Gefährdung der Demokratie durch die Bundesregierung htt…
RT @66Freedom66: #SPD -Ratsfrau bedroht #AfD -Mitglied mit dem Verlust der wirtschaftlichen Existenz!
#Europa #Merkel #Asyl 

https://t.co/…
Martin Schulz, Parteichef auf Abruf: Wenn der #SPD irgendetwas an ihrer Existenz als… https://t.co/2Ck1AMUpDx
RT @TrustLordof: Auch #AfD-Wahlschafe dürfen sich durchaus bilden......
#Volkspfosten
https://t.co/5I3wlqKAjm https://t.co/ZOsT7SUssr
RT @DoraBromberger: Hülya Iri, Integrationsmanagerin von #Hannover und #SPD Ratsfrau droht: 
„Wenn Sie weiterhin mit der #AfD zusammena… 
RT @ReutersUK: 'Sack Boris', Merkel's EU ally urges May https://t.co/Jg29D9CEV9 https://t.co/vySCkMYa6q
DAILY MAIL - 
Angela Merkel's ally demands May fires Boris Johnson
       
https://t.co/HdJrbl9BWb
       #PaginaNuova #Press
Ya merkel sen kimsin ya püüü abv senin https://t.co/BzvYH8PO5o
Ich möchte bitte keine #afd Werbung sehen. Danke.
RT @spectatorindex: Past week:

- Iraqi Kurdistan referendum

- Merkel wins German election

- Catalonia referendum

- Rohingya refugee… 
RT @UbbelohdeBerlin: Rot-Rot-Grün verspricht Rente mit 37!

Oh, warten Sie... Gilt nur für ihre eigenen Mitarbeiter.
#r2g #AfD
https://t.co…
#AfD  Weidel ist ehemalige Mitarbeiterin des Finanzkonzerns Goldman Sachs, gehört somit zum Rothschild-Imperium. Un… https://t.co/N7Fb3zcGNS
RT @SteinbachErika: Peinliche Überheblichkeit.
Ehem.DDR-Bürger haben Gespür für die Gefährdung der Demokratie durch die Bundesregierung htt…
RT @AfD_Bayern: Menge, in der Angela Merkel und Bundespräsident Frank-Walter Steinmeier badeten, war handverlesen wie Statistentru… ",negative
"RT @AfD_Bayern: ""Menge, in der Angela Merkel und Bundespräsident Frank-Walter Steinmeier badeten, war handverlesen wie Statistentru… ",negative
"Ich sehe nur braune Suppe. Die mir hier ""gesponsort"" in die TL gespült wird. Kannste selber auslöffeln, den Dreck. https://t.co/OdZiQ2tBfI",positive
"RT @AfD_Bv_HH_Nord: Wahlwerbespot der #AfD in #Niedersachsen zur #LtwNds am 15. Oktober 2017, mit der Spitzenkandidatin Dana #Guth und… ",negative
"RT @UbbelohdeBerlin: Grüne wollen #Heimat abschaffen, #AfD will Heimat schützen. ",negative
Deshalb sind wir drittstärkste Partei geworden. https://…,negative
Neuer Tweet/Retweet des #AfD-Landesverbandes #Berlin: https://t.co/SKNn3CZwdK,negative
Neuer Tweet/Retweet des #AfD-Landesverbandes #Berlin: https://t.co/WA9yoeeRmW,negative
Neuer Tweet/Retweet des #AfD-Landesverbandes #Berlin: https://t.co/0JoMUJi6Sm,negative
RT @ReconquistaGer: 1. Kampagne erfolgreich abgeschlossen. #Reconquista #AfD https://t.co/qVwaISWS04,negative
"RT @DoraBromberger: Hülya Iri, Integrationsmanagerin von #Hannover und #SPD Ratsfrau droht: ",neutral
„Wenn Sie weiterhin mit der #AfD zusammena… ,neutral
"RT @KrahMax: #Jamaica bringt die #AfD über 20%, denn dann wird die völlige Profillosigkeit der #CDU offenbar. https://t.co/HoquVjI86U",neutral
"Der heutige Film über Honecker ist ein Spiegel für Merkel,",negative
RT @NSU_Leaks: #NSU Sachsen: Der „zu 90% sichere Uwe Böhnhardt“ heisst Daniel H.,negative
#Merkel #AfD #SPD #CDU https://t.…,negative
"@kaitaniemi Indeed,Macron has proposed Merkel a Franco-German CO2 tax/floor price. It'd be a start, if EU wide refo… https://t.co/mPEgNoqGEK",positive
Interessant. https://t.co/AVP3tdZwuN,negative
RT @66Freedom66: #Düsseldorf - Prügeltour durch zwei S-Bahnhöfe - Südländer verletzen Männer krankenhausreif!,negative
#CDU #SPD #Grüne… ,negative
"Anders kommen Merkel, SPD &amp; die GRÜNEN aber nicht kurzfristig an willige Wähler. https://t.co/Yo3p85PJm2",negative
RT @AfD_Bayern: #TagderDeutschenEinheit nach #Dresden 2016 bejubeln heute massenhaft Bürger #Merkel  ohne Störer in #Mainz https://t.co/WCg…,neutral
RT @hepi74: Tödliche Schlägerei in Wittenberg https://t.co/ZiqNhrKo4e Bin gespannt w lange es dauert bis d #afd mausrutscht!Der Deutsche ha…,negative
"RT @LisaHenegauwen: Openbaar, op straat in #Bonn #Duitsland",negative
En gewoon op Merkel blijven stemmen,negative
Klasse Typ. Verfechter von Demokratie und Meinungsfreiheit. https://t.co/HA8b7nherg,negative
"RT @rebi_adam: @OssiMarzahn76 Die Zuschauer werden sicher von den gleichen Leuten gecastet, wie das Publikum in den politischen Sh… ",negative
RT @SteinbachErika: Peinliche Überheblichkeit.,negative
Ehem.DDR-Bürger haben Gespür für die Gefährdung der Demokratie durch die Bundesregierung htt…,negative
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/fB7qK7ubNx,negative
"RT @youngcouncil: Liebe Leute,",negative
die REFORM der #RELIGION u #POLITIK,positive
#DEMOKRTATIE u Rechtsprechung,negative
"hat begonnen,",negative
auch ohne MAGNA CARTA… ,negative
RT @WMuhsal: #r2g ist rückwärtsgewandt. Kinder sind die Zukunft unseres Landes! Endlich wieder echte Familienpolitik mit der… ,positive
"@ultrabreit @hab_kein_nick @fred_zwitschert Hoffentlich nicht mehr lange, wenn wir Merkel und ihre DDR 2.0 weggefeg… https://t.co/oUGNdKtn79",negative
@profraika @Junge_Freiheit Natürlich sind das heuchlerische Pseudo Demokraten.Einfach Ekelhaft diese Verhaltensweise.,negative
"RT @DoraBromberger: Laut #Steinmeier sind ""andere Mauern entstanden"". Zum Beispiel diese in #Mainz, die ihn und #Merkel bei der… ",negative
RT @dushanwegner: Merkel lässt ihr Image mit gecasteten Jubeldeutschen künstlich beatmen. Bald bereist sie das Land &amp; man stellt bunt… ,negative
RT @OssiMarzahn76: #TagderDeutschenEinheit 2017 in #Mainz ist eine einzige Fake-Veranstaltung. Alles handverlesene Merkel Jubler dort.… ,negative
W sprawie Merkel https://t.co/NZ9YOYD6iF przez @YouTube,negative
"RT @andikynast: Ungewöhnlich: Spanische Medien berichten über Telefonat Merkel - Rajoy (""volle Unterstützung""). Vom deutschen @RegSprecher…",negative
RT @Hartes_Geld: Im Gegensatz zur (alternativlosen)  #Merkel neigt #SPD-Niete Martin Schulz zumindest im Ansatz zur Selbst-Reflexion… ,neutral
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/rSAoRHn3EH,negative
RT @inimigo: Angela Merkel decreta três dias de luto oficial pela saída de Passos Coelho da liderança do PSD https://t.co/R1EXmkHyol,negative
RT @SteinbachErika: Peinliche Überheblichkeit.,negative
Ehem.DDR-Bürger haben Gespür für die Gefährdung der Demokratie durch die Bundesregierung htt…,negative
die #afd- ist FÜR #fracking https://t.co/9UQHdzAsR7,negative
RT @StanM3: Seehofer(CSU) of Merkel's sister party CDU says that at the very minimum 3mil refugees are expected to come this ye… ,neutral
RT @vanBerlichingen: Das Erbe der Merkel #CDU https://t.co/PlFuf4wIou,negative
RT @DoraBromberger: Der zur Überparteilichkeit verpflichtete Bundespräsident #Steinmeier nimmt am #TagderDeutschenEinheit alle Deutsche… ,neutral
"RT @drbrandner: Ihnen müsste bei Gelegenheit mal jemand den Unterschied zwischen ""Herauswollen"" und ""Hineinlassen"" erklären. #tde17 https:/…",negative
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/sJC9nd6mFF,negative
RT @Woelfe66: „Eigentlich ist Angela Merkel abgewählt worden. Alle spüren das. Nur Angela Merkel nicht.“,negative
#Catalunya ist - wohl für lange - das Zentrum aller #Demokratie-Bewegungen. Und sein Recht auf #Selbstbestimmung de… https://t.co/hNcm27tGfm,negative
@AdAstraEU @AndyCarp18 @NickStevenson63 @moe_180 @robgarde @FederalBritain @mercdavej @gennax_juliet… https://t.co/XrbVaeAqna,negative
"RT @AfD_Bayern: ""Menge, in der Angela Merkel und Bundespräsident Frank-Walter Steinmeier badeten, war handverlesen wie Statistentru… ",negative
RT @MariaDeEguiaH: In #Barcelona geht es heute um #Demokratie u #Menschenrechte - Gänsehaut bei Demonstr. ggn brutale… ,positive
@OliverSenst '#Polen nimmt keine muslimischen #Flüchtlinge auf' - Dieser #Tweet wird in #Deutschland zensiert… https://t.co/R9jXcdxHGW,positive
RT @KreuzAcht: Niedersächische Spitzenkandidatin zur Landtagswahl ist aus der #AfD-Fraktion Göttingen ausgeschlossen worden!,negative
"RT @AfD_Bv_HH_Nord: Wahlwerbespot der #AfD in #Niedersachsen zur #LtwNds am 15. Oktober 2017, mit der Spitzenkandidatin Dana #Guth und… ",negative
RT @NSU_Leaks: Alle 27 sog. #NSU-Tatorte frei von DNA und Fingerabrücken von Böhnhardt &amp; Mundlos!,negative
https://t.co/Dhc1KCk4PW,negative
RT @DoraBromberger: Nach den Protesten beim #TagderDeutschenEinheit in #Dresden darf heute ein handverlesenes Publikum #Merkel in… ,neutral
RT @_macmike: @OliverSenst '#Polen nimmt keine muslimischen #Flüchtlinge auf' - Dieser #Tweet wird in #Deutschland zensiert… ,negative
@Heinrich_Krug Was Frau Merkel und ihre Speichelleckerbande sich da erlauben muss strafrechtlich verfolgt werden. Die müssen weg.,negative
"RT @antiprop: @Juergen_Fritz @wordpressdotcom ""Aufruf an alle #CDU-Mitglieder: Treten Sie aus dem #Merkel-Vasallen-Verein aus!""Di… ",negative
Keine Steuergelder mehr für Sachsen! Ende jetzt! Ich unterstütze nicht ein Nazis Verscheuchtes Nazi Sachsen! #AFD  https://t.co/hb9rYftPVb,negative
The latest Aldenhoven-Kompass-Zeitung! https://t.co/qM0We6txob Thanks to @_haus_garten_ @vadderland @LarsWinter_ #ycrazymind #afd,positive
"Die ""Welt"" lacht über Merkel-Deutschland! https://t.co/SMTt21iIOh",negative
RT @DoraBromberger: Israelische Verhältnisse bei der #Einheitsfeier in #Mainz:,negative
"7.400 Polizisten, Betonpoller, Videoüberwachung, Fenster… ",negative
Achtung Achtung Seehofer erwartet  3Millionen Merkelrefuggees noch dieses Jahr https://t.co/7oBBRPmaTa,positive
nach ltwnds17 gibts wieder groko mit merkel und dreyer - dafuer schonmal bilder heute in mainz ?,negative
"RT @LisaKlaster: Die sind noch nicht richtig angekommen, Hauptsache die Blockliste ist aktualisiert. Armseliger #AfD-Haufen. #noAfD… ",negative
Warten Sie schon sehr lange auf Widerspruch? https://t.co/Lp645UXDoq,positive
Frauke #Petry verlässt die #AfD #Fraktion - #Bundespressekonferenz #btw17 - 1507055641 https://t.co/SITItFYtS1,neutral
"RT @CRE_SciencesPo: ""En quoi Merkel et Schulz étaient-ils censés se différencier ?"" @CoralieDelaume  #ConfCRE #UE",neutral
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/VFxGH0hiOq,negative
RT @dropeaves: Gibt es dazu eine Stellungnahme der @CSU_lt oder geht das in Ordnung? https://t.co/8M5h5c828n,positive
"Wie im guten alten Sozialismus der DDR, Merkel badet in der handverlesenen CDU-Anhängerschaft.",negative
In Quest for Successful Refugee Integration Merkel Must Address Employment Discrimination Against Ethnic Minorities https://t.co/6y4SjTLhY5,negative
RT @AfDBerlin: Für die #AfD ist Linksextremismus genauso ein REALES Problem wie Rechtsextremismus &amp; muss ebenso geahndet werden!… ,negative
RT @PoliticsSense: Government preparing for ‘no deal’,negative
Juncker will tell Merkel not to sell us any more goods &amp; she'll agree.... NOT,positive
RT @_Demokratie: @welt Bin ostdeutsch. Top3%-Verdiener. Promoviert. Führungsposition.  Wissenschaftlich in meinem Gebiet führend. In… ,neutral
"RT @dushanwegner: Die Regierung ignoriert das einfache Volk und castet sich lieber ein neues. Wenn das nicht nach ""in letzten Zügen""… ",negative
Every #terrorism act in #Europe after 2015 is #Merkel’s fault-she opened the gates of hell by letting in #radicals  https://t.co/2i5DCJj29o,positive
RT @dushanwegner: Merkel lässt ihr Image mit gecasteten Jubeldeutschen künstlich beatmen. Bald bereist sie das Land &amp; man stellt bunt… ,negative
"RT @fdp: Der Tag der Deutschen Einheit ist für uns Freie Demokraten ein Tag der Freude und Dankbarkeit, so #Genscher… ",negative
"@AmyMek @IM__SPARTICUS 97% of Muslim Migrants strongly feel that Merkel is the REAL ALLAH, as she is providing them… https://t.co/VyPi7P7yRE",positive
Aufruf an alle CDU-Mitglieder: Treten Sie aus dem Merkel-Vasallen-Verein aus!: (Jürgen Fritz) Eine…… https://t.co/vqLpSU8OPP,negative
"RT @freivonReue: Komisch, irgendwie habe ich nicht mehr das Gefühl dass das Deutschland ist https://t.co/QYcl1qWVAd",positive
RT @KeineAFD2017: Keine Steuergelder mehr für Sachsen! Ende jetzt! Ich unterstütze nicht ein Nazis Verscheuchtes Nazi Sachsen! #AFD  https:…,negative
RT @maxotte_says: #Debatte Die Reaktionen auf mein #AfD Wahlouting geben Einblick in die heutige Diskussionkultur. Hier herunterladen: http…,negative
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/Ml9ABCylIj,negative
RT @aleixsarri: 50% of German companies in Spain are based in Catalonia. Merkel should call Rajoy to negotiate peaceful separation.… ,positive
Steinmeier fordert den Verfassungsschutz gegen die #AFD und deren Wähler https://t.co/i7L4wQks4s,negative
"RT @dushanwegner: Die Regierung ignoriert das einfache Volk und castet sich lieber ein neues. Wenn das nicht nach ""in letzten Zügen""… ",negative
RT @PoliticsSense: Government preparing for ‘no deal’,negative
Juncker will tell Merkel not to sell us any more goods &amp; she'll agree.... NOT,positive
"RT @Christoph_Hi: @ultrabreit @hab_kein_nick @fred_zwitschert Hoffentlich nicht mehr lange, wenn wir Merkel und ihre DDR 2.0 weggefeg… ",negative
"RT @MalteKaufmann: Spalterischer Bundespräsident spricht von ""neuen Mauern"", die er durch verantwortungslose Politik mit aufgebaut hat.",negative
RT @MariaDeEguiaH: In #Barcelona geht es heute um #Demokratie u #Menschenrechte - Gänsehaut bei Demonstr. ggn brutale… ,positive
RT @NetMane: Passos não vai estar muito tempo sem emprego. A Merkel sempre gostou do café q ele lhe tirava.,negative
"RT @freivonReue: Komisch, irgendwie habe ich nicht mehr das Gefühl dass das Deutschland ist https://t.co/QYcl1qWVAd",positive
RT @_macmike: @OliverSenst '#Polen nimmt keine muslimischen #Flüchtlinge auf' - Dieser #Tweet wird in #Deutschland zensiert… ,negative
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/ZeO9jocpFp,negative
RT @aleixsarri: 50% of German companies in Spain are based in Catalonia. Merkel should call Rajoy to negotiate peaceful separation.… ,positive
"@RTS_Vesti @avucic Auu. Pa ovde samo botovi rade. Ua bre! Pa gde su ti evropski prijatelji. Gde frau Merkel, gde Sr… https://t.co/jSnSd35kW1",negative
"RT @Chat_Atkins: Nachdenken: Sachsen und Bayern - dort, wo die Union am lautesten der #AfD nachkläffte, gab es die dicksten Erfolge für die…",neutral
"RT @DoraBromberger: Tag 2 mit dem #NetzDG: #Gruene Nachwuchspolitiker melden #CDU Mitglied Prof. Max Otte, weil er zur Wahl der #AfD au… ",negative
